project,current_analysis_key,creation_analysis_key,issue_key,type,rule,severity,status,resolution,effort,debt,tags,creation_date,update_date,close_date,message,component,start_line,end_line,start_offset,end_offset,hash,from_hotspot
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA48xxgZwiQcK-dG,BUG,squid:S1244,CRITICAL,OPEN,,5,5,misra,2017-07-03 09:26:04,2017-07-03 09:26:04,,Equality tests should not be made with floating point values.,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/figures/ODGRectFigure.java,72.0,72.0,27.0,29.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA82xxgZwiQcK-rQ,CODE_SMELL,squid:MissingDeprecatedCheck,MAJOR,OPEN,,5,5,"bad-practice,obsolete",2017-07-03 09:26:04,2017-07-03 09:26:04,,Add the missing @Deprecated annotation.,QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/IXMLElement.java,302.0,302.0,17.0,29.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA48xxgZwiQcK-dI,BUG,squid:S1244,CRITICAL,OPEN,,5,5,misra,2017-07-03 09:26:04,2017-07-03 09:26:04,,Equality tests should not be made with floating point values.,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/figures/ODGRectFigure.java,155.0,155.0,31.0,33.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA48xxgZwiQcK-dJ,BUG,squid:S1244,CRITICAL,OPEN,,5,5,misra,2017-07-03 09:26:04,2017-07-03 09:26:04,,Equality tests should not be made with floating point values.,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/figures/ODGRectFigure.java,155.0,155.0,53.0,55.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA82xxgZwiQcK-rS,CODE_SMELL,squid:S1214,MINOR,OPEN,,10,10,bad-practice,2017-07-03 09:26:04,2017-07-03 09:26:04,,Move constants to a class or enum.,QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/IXMLElement.java,53.0,53.0,17.0,28.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA48xxgZwiQcK-dM,CODE_SMELL,code_smells:long_parameter_list,MAJOR,OPEN,,90,90,"antipattern,code-smell",2017-07-03 09:26:04,2017-07-03 09:26:04,,Long parameter list,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/figures/ODGRectFigure.java,1.0,1.0,0.0,2.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA82xxgZwiQcK-rU,CODE_SMELL,squid:S1319,MAJOR,OPEN,,10,10,bad-practice,2017-07-03 09:26:04,2017-07-03 09:26:04,,"The return type of this method should be an interface such as ""List"" rather than the implementation ""ArrayList"".",QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/IXMLElement.java,225.0,225.0,10.0,32.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA48xxgZwiQcK-dO,VULNERABILITY,squid:ClassVariableVisibilityCheck,MAJOR,OPEN,,10,10,cwe,2017-07-03 09:26:04,2017-07-03 09:26:04,,Make type a static final constant or non-public and provide accessors if needed.,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/geom/EnhancedPath.java,158.0,158.0,23.0,27.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA82xxgZwiQcK-rW,CODE_SMELL,squid:S1319,MAJOR,OPEN,,10,10,bad-practice,2017-07-03 09:26:04,2017-07-03 09:26:04,,"The return type of this method should be an interface such as ""List"" rather than the implementation ""ArrayList"".",QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/IXMLElement.java,282.0,282.0,10.0,32.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA48xxgZwiQcK-dQ,VULNERABILITY,squid:ClassVariableVisibilityCheck,MAJOR,OPEN,,10,10,cwe,2017-07-03 09:26:04,2017-07-03 09:26:04,,Make modifiers a static final constant or non-public and provide accessors if needed.,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/geom/EnhancedPath.java,162.0,162.0,24.0,33.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA82xxgZwiQcK-rY,CODE_SMELL,squid:UselessImportCheck,MINOR,OPEN,,2,2,unused,2017-07-03 09:26:04,2017-07-03 09:26:04,,Remove this unused import 'java.io.IOException'.,QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/IXMLParser.java,32.0,32.0,0.0,27.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA48xxgZwiQcK-dS,CODE_SMELL,squid:S1481,MAJOR,OPEN,,5,5,unused,2017-07-03 09:26:04,2017-07-03 09:26:04,,"Remove this unused ""oldValue"" local variable.",QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/geom/EnhancedPath.java,370.0,370.0,16.0,24.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA48xxgZwiQcK-dT,CODE_SMELL,squid:S00107,MAJOR,OPEN,,20,20,brain-overload,2017-07-03 09:26:04,2017-07-03 09:26:04,,"Method has 8 parameters, which is greater than 7 authorized.",QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/geom/EnhancedPath.java,312.0,312.0,16.0,21.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA82xxgZwiQcK-ra,CODE_SMELL,squid:S2165,MAJOR,OPEN,,5,5,"clumsy,performance",2017-07-03 09:26:04,2017-07-03 09:26:04,,"Remove this nullification of ""root"".",QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/StdXMLBuilder.java,98.0,98.0,18.0,22.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA48xxgZwiQcK-dV,CODE_SMELL,squid:S00108,MAJOR,OPEN,,5,5,suspicious,2017-07-03 09:26:04,2017-07-03 09:26:04,,Either remove or fill this block of code.,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/geom/EnhancedPath.java,89.0,89.0,28.0,29.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA82xxgZwiQcK-rc,CODE_SMELL,squid:S1166,CRITICAL,OPEN,,10,10,"cert,error-handling,suspicious",2017-07-03 09:26:04,2017-07-03 09:26:04,,Either log or rethrow this exception.,QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/StdXMLBuilder.java,301.0,301.0,18.0,31.0,,
