project,current_analysis_key,creation_analysis_key,issue_key,type,rule,severity,status,resolution,effort,debt,tags,creation_date,update_date,close_date,message,component,start_line,end_line,start_offset,end_offset,hash,from_hotspot
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWixxgZwiQcLdT2,CODE_SMELL,squid:S00122,MINOR,OPEN,,1,1,style,2017-07-03 12:04:40,2017-07-03 12:04:40,,"At most one statement is allowed per line, but 2 statements were found on this line.",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/URLChangeTracker.java,77.0,77.0,0.0,34.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgTxxgZwiQcLdc_,CODE_SMELL,code_smells:complex_class,MINOR,OPEN,,90,90,"antipattern,code-smell",2017-07-03 12:04:40,2017-07-03 12:04:40,,Complex class,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/FieldTranslatorSourceImpl.java,1.0,1.0,0.0,49.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgTxxgZwiQcLddA,CODE_SMELL,code_smells:long_method,MAJOR,OPEN,,90,90,"antipattern,code-smell",2017-07-03 12:04:40,2017-07-03 12:04:40,,Long method,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/FieldTranslatorSourceImpl.java,1.0,1.0,0.0,49.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWixxgZwiQcLdT4,CODE_SMELL,squid:S00122,MINOR,OPEN,,1,1,style,2017-07-03 12:04:40,2017-07-03 12:04:40,,"At most one statement is allowed per line, but 2 statements were found on this line.",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/URLChangeTracker.java,85.0,85.0,0.0,96.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgTxxgZwiQcLddC,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 12:04:40,2017-07-03 12:04:40,,This block of commented-out lines of code should be removed.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/AnnotationDataTypeAnalyzer.java,3.0,3.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWixxgZwiQcLdT6,CODE_SMELL,squid:S00122,MINOR,OPEN,,1,1,style,2017-07-03 12:04:40,2017-07-03 12:04:40,,"At most one statement is allowed per line, but 2 statements were found on this line.",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/URLChangeTracker.java,174.0,174.0,0.0,65.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgTxxgZwiQcLddE,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 12:04:40,2017-07-03 12:04:40,,This block of commented-out lines of code should be removed.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/StringInterner.java,3.0,3.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWixxgZwiQcLdT8,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 12:04:40,2017-07-03 12:04:40,,This block of commented-out lines of code should be removed.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/URLChangeTracker.java,3.0,3.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgTxxgZwiQcLddG,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 12:04:40,2017-07-03 12:04:40,,This block of commented-out lines of code should be removed.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/DefaultDataTypeAnalyzer.java,3.0,3.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWixxgZwiQcLdT-,CODE_SMELL,code_smells:long_method,MAJOR,OPEN,,90,90,"antipattern,code-smell",2017-07-03 12:04:40,2017-07-03 12:04:40,,Long method,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/URLChangeTracker.java,1.0,1.0,0.0,60.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgjxxgZwiQcLddI,CODE_SMELL,squid:S1186,MAJOR,OPEN,,5,5,suspicious,2017-07-03 12:04:40,2017-07-03 12:04:40,,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/ComponentDefaultProviderImpl.java,45.0,45.0,20.0,26.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWixxgZwiQcLdUA,CODE_SMELL,squid:S1135,INFO,OPEN,,,,cwe,2017-07-03 12:04:40,2017-07-03 12:04:40,,Complete the task associated to this TODO comment.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/MethodInvocationBuilder.java,37.0,37.0,0.0,31.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgjxxgZwiQcLddK,CODE_SMELL,squid:S00122,MINOR,OPEN,,1,1,style,2017-07-03 12:04:40,2017-07-03 12:04:40,,"At most one statement is allowed per line, but 2 statements were found on this line.",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/ComponentDefaultProviderImpl.java,114.0,114.0,0.0,47.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWyxxgZwiQcLdUD,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 12:04:40,2017-07-03 12:04:40,,This block of commented-out lines of code should be removed.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/MethodInvocationBuilder.java,3.0,3.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWyxxgZwiQcLdUF,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 12:04:40,2017-07-03 12:04:40,,This block of commented-out lines of code should be removed.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/ParameterBuilder.java,3.0,3.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWyxxgZwiQcLdUG,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 12:04:40,2017-07-03 12:04:40,,This block of commented-out lines of code should be removed.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/Base64InputStream.java,3.0,3.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgjxxgZwiQcLddO,CODE_SMELL,squid:S00122,MINOR,OPEN,,1,1,style,2017-07-03 12:04:40,2017-07-03 12:04:40,,"At most one statement is allowed per line, but 2 statements were found on this line.",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/PageRenderRequestHandlerImpl.java,61.0,61.0,0.0,41.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWyxxgZwiQcLdUI,CODE_SMELL,squid:S00122,MINOR,OPEN,,1,1,style,2017-07-03 12:04:40,2017-07-03 12:04:40,,"At most one statement is allowed per line, but 2 statements were found on this line.",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/SelectModelRenderer.java,67.0,67.0,0.0,64.0,,
